Instance,30,,,40,,,50,,,60,,,70,,,80,,,90,,
,DivSampCA,LS-sampling-plus,SamplingCA,DivSampCA,LS-sampling-plus,SamplingCA,DivSampCA,LS-sampling-plus,SamplingCA,DivSampCA,LS-sampling-plus,SamplingCA,DivSampCA,LS-sampling-plus,SamplingCA,DivSampCA,LS-sampling-plus,SamplingCA,DivSampCA,LS-sampling-plus,SamplingCA
prpmc1100.cnf,2752961.9,2751527.6,2750409.8,2759782.6,2758914.2,2758580.2,2762120,2761786,2761504.9,2763030.1,2762813.7,2762751.2,2763361.6,2763271.6,2763219.1,2763490.3,2763450.6,2763433.1,2763530.2,2763511.2,2763500.6
psim.cnf,2581722.1,2580672.1,2579414.1,2588169.7,2587432.5,2587217.7,2590359,2589970.9,2589792.3,2591168,2591025.2,2590911.8,2591479.9,2591404.5,2591359.7,2591599,2591568.7,2591550.5,2591634.8,2591622.4,2591616
rattler.cnf,3253006.2,3250804.2,3248865.7,3262966.2,3261799.9,3261023.7,3266705.5,3266035.9,3265627.1,3268291.6,3267904.1,3267897.9,3268999.3,3268791.8,3268761.6,3269303.5,3269204.1,3269183.2,3269433.6,3269388.9,3269367
ref4955.cnf,2741751.6,2740182.9,2739426.6,2748726.6,2748037.9,2747371.6,2751250.9,2750794.5,2750639.1,2752230,2752053.3,2751907.8,2752601.5,2752496,2752462.9,2752733.8,2752680,2752673.5,2752778.8,2752755.8,2752753
refidt334.cnf,3006753.4,3004499.6,3003057.1,3016097.1,3014799.6,3014347.7,3019593.4,3018998.5,3018753.3,3021101.3,3020761.3,3020661,3021772.3,3021577,3021588.9,3022070.6,3021973.8,3021948,3022200.1,3022150.3,3022144.1
sa1100mm.cnf,2749369.1,2748195.7,2746973.7,2756334.3,2755688.3,2755118.2,2758816.9,2758347.3,2758170.2,2759753.6,2759495.2,2759438.6,2760090.7,2759977.1,2759946,2760221.4,2760167.6,2760165.5,2760262.8,2760245.2,2760235
sam7ex256.cnf,3236084.6,3234642.4,3233208.3,3245274.5,3244606,3243960.7,3248796.3,3248339.1,3248006.7,3250247.4,3249936.3,3249834.2,3250863.9,3250724.8,3250648.3,3251120.7,3251031.7,3251021.1,3251220.6,3251184.1,3251158.7
se7751.cnf,3096562.6,3095050.4,3092971.6,3106260.3,3105350.8,3104761.7,3110051.2,3109394.5,3109058.1,3111669,3111312.4,3111178.7,3112437.8,3112246.1,3112132,3112774.5,3112663.4,3112635.8,3112923.3,3112859.6,3112867.1
sh4_202_md.cnf,2938237.1,2936479.6,2935336.7,2947359.6,2946411.9,2945807.1,2950912.7,2950315.2,2950155.1,2952417.9,2952043.2,2951818.2,2953103.9,2952903.2,2952817.8,2953403.7,2953309.5,2953280.9,2953532.1,2953472.1,2953457.3
sh7708.cnf,2884642.9,2883399.3,2881867.6,2894020.2,2893036.4,2892368.4,2897818.4,2897047.2,2896760.8,2899498.3,2899020,2898862.8,2900286,2900017.5,2899878.1,2900641.1,2900499.7,2900435.7,2900806.8,2900731.1,2900703
skmb91302.cnf,2744992.9,2743568.9,2742067.7,2751973.5,2750931.3,2750590.5,2754322.8,2753857.1,2753689,2755248.8,2755021.2,2754950.3,2755595.7,2755503.7,2755465.9,2755728.1,2755678.8,2755663,2755771.7,2755746.2,2755744.3
sleb.cnf,2614981.3,2613577.4,2612587.3,2621367.8,2620475,2620016.9,2623542.2,2623113.2,2622923.7,2624371.6,2624172.1,2624128.7,2624679.7,2624585.9,2624567.6,2624793.4,2624739.5,2624745.8,2624828.3,2624815.5,2624812.4
smdk2410.cnf,2946360.8,2944140.8,2943238.7,2955898,2954809.9,2954118.4,2959722,2958917.3,2958795.1,2961499.6,2961088.3,2960886,2962346.4,2962057.9,2961892.8,2962734.5,2962534.7,2962517.3,2962916.9,2962798.8,2962775.9
snds.cnf,2745586.1,2744001,2743575,2752858.3,2751928.5,2751455.7,2755439.4,2755028.9,2754890.8,2756505.1,2756265.9,2756211.4,2756924.1,2756802.3,2756786.7,2757101.6,2757039.7,2757028.7,2757166.6,2757138.5,2757131.4
sparc_erc32.cnf,2525049.7,2523898.3,2522569,2531270.6,2530579,2530090.2,2533364,2532969.8,2532821.2,2534167.9,2534011.4,2533964.1,2534459,2534363.1,2534334.9,2534566.8,2534531.2,2534513.9,2534596.4,2534579.1,2534578
sparc_leon.cnf,2524934,2523824.3,2522417.1,2531320.4,2530589.4,2530185.1,2533400.3,2533036.9,2532823.8,2534171.7,2533948,2533906.8,2534464.3,2534367.5,2534354,2534565.5,2534525.2,2534513.4,2534596.6,2534580.2,2534573.9
sparclite_sim.cnf,2525176.3,2523888.4,2522379,2531264.7,2530481,2530110.7,2533359.1,2532984.3,2532816.1,2534148.5,2533939.6,2533901.4,2534452.3,2534365.1,2534328.1,2534564.3,2534514.5,2534514.6,2534596,2534583.9,2534575.2
stb.cnf,2905041,2903617.7,2901980.4,2912430.1,2911496.3,2910811.7,2915120.1,2914616.6,2914449,2916141,2915813.2,2915755.3,2916533.7,2916398.9,2916359.7,2916687.4,2916620.1,2916614.4,2916741.2,2916718.4,2916715.3
stdeval1.cnf,2622756.1,2621406.3,2620233.2,2629902,2629081.4,2628820.5,2632459.6,2632039.6,2631900.2,2633470.9,2633256,2633169.5,2633844.3,2633698.6,2633696.4,2633984.7,2633923.3,2633914.4,2634035.4,2634012.1,2634004.2
stm3210e_eval.cnf,2992391,2990832.6,2989287.1,2999852.4,2999188.5,2998620.5,3002513.4,3002155.2,3001891,3003548.4,3003302.9,3003189.4,3003933.9,3003816.8,3003793.3,3004079.5,3004026.5,3004009.1,3004131.9,3004109.2,3004102.5
toybox.cnf,256494,256494,256494,256494,256494,256494,256494,256494,256494,256494,256494,256494,256494,256494,256494,256494,256494,256494,256494,256494,256494
ts1000.cnf,3153106.2,3151843.1,3150353.9,3161915.7,3161030.3,3160518.4,3165138.5,3164601.8,3164330.2,3166420,3166081.8,3166013.9,3166951.8,3166832,3166809.6,3167172.3,3167099.9,3167096.6,3167259.5,3167225.9,3167219.6
ts6.cnf,2883047.1,2881609.9,2880304.9,2891207.6,2890363.2,2889894.2,2894228.3,2893841.6,2893452,2895478.4,2895225.6,2895097.4,2896000.2,2895857.2,2895844.3,2896210.9,2896147.9,2896134.9,2896293.1,2896260.3,2896258.7
tx39_sim.cnf,2561364,2560299.2,2558978.5,2567686.3,2567081.9,2566601.9,2569901.9,2569531.8,2569420.9,2570740.3,2570588.9,2570505.4,2571046.5,2570964.6,2570937.1,2571157.7,2571121.2,2571102.3,2571189.8,2571173.4,2571175.3
uClinux-config.cnf,133968067,134001376.1,133996094.6,134024932.6,134033502.1,134032089.4,134036734.6,134038830.2,134038686.7,134039241,134039667.2,134039644.6,134039705.4,134039736.6,134039736.6,134039737,134039737,134039737,134039737,134039737,134039737
uE250.cnf,2880860.9,2879895,2878023.1,2888822.3,2887995.4,2887497.9,2891782.3,2891344,2891044,2892951.4,2892702.9,2892579.3,2893417.5,2893303.1,2893272.9,2893606.3,2893546,2893532.2,2893676.2,2893648.8,2893638.9
vads.cnf,2883178.5,2881568.3,2879797.2,2891298.4,2890308.1,2889802.9,2894282,2893783.1,2893480.4,2895510.2,2895191.5,2895153.1,2896018.6,2895862.2,2895830.6,2896217.2,2896148.8,2896138,2896298.9,2896260.2,2896255.5
viper.cnf,3168545.7,3167205,3164889.3,3177194.1,3175782.6,3175434.3,3180325.2,3179700.6,3179464.5,3181610.9,3181330.2,3181227.7,3182133.5,3181966.1,3181914.9,3182344.8,3182285.2,3182244.4,3182424.4,3182390.6,3182373.8
vrc4373.cnf,2873106.3,2871768,2869886.8,2880477.9,2879566.7,2879126.7,2883033.3,2882629.3,2882357.7,2884039.7,2883793.2,2883693.2,2884408.9,2884294.7,2884248.2,2884557.5,2884493.3,2884484.4,2884603.7,2884577.7,2884576.9
vrc4375.cnf,2955119.3,2953043.2,2951632.4,2963685.6,2962612.9,2962051.6,2966848.3,2966275.1,2966022.5,2968119.4,2967810.3,2967611.9,2968648.3,2968482.7,2968435.2,2968857.9,2968766.1,2968760.8,2968942.5,2968906.4,2968899.6
XSEngine.cnf,2961670.2,2960223.1,2958049.6,2969883.7,2968913.3,2968539.4,2972875.5,2972340.1,2972093.4,2974074.9,2973778.7,2973691.7,2974548.9,2974407.6,2974359.4,2974735.7,2974669.5,2974644.1,2974805.6,2974773.1,2974764
